"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1992","1992","PC","Percentage","0","Units",,,38.1,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,8.2,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,38.7,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1994","1994","PC","Percentage","0","Units",,,12.9,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,53.8,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1992","1992","PC","Percentage","0","Units",,,15.3,,
"ZAF","South Africa","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,51.3,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,30.7,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,12.4,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1996","1996","PC","Percentage","0","Units",,,14.8,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,15.3,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,5.2,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1990","1990","PC","Percentage","0","Units",,,12.8,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,9.1,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,18.1,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1994","1994","PC","Percentage","0","Units",,,19.2,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,9.7,,
"AUT","Austria","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,9.6,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,18.3,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,12.7,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,9.2,,
"BRA","Brazil","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,22.5,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1999","1999","PC","Percentage","0","Units",,,14,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1997","1997","PC","Percentage","0","Units",,,15.6,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,18.8,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,11.2,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,35.7,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1995","1995","PC","Percentage","0","Units",,,15.8,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1998","1998","PC","Percentage","0","Units",,,28.4,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,21.7,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,7.9,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1992","1992","PC","Percentage","0","Units",,,13,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,10.2,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1993","1993","PC","Percentage","0","Units",,,18.7,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2002","2002","PC","Percentage","0","Units",,,20.8,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,19.9,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1992","1992","PC","Percentage","0","Units",,,9.3,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,16.5,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,19.9,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,29.1,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,21.3,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,11.6,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,9.7,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,10.7,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,8.1,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,5.4,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,7.8,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1993","1993","PC","Percentage","0","Units",,,23.6,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,7.3,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,21,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2004","2004","PC","Percentage","0","Units",,,8.8,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,20.8,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,14.5,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,6.1,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,38.8,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1991","1991","PC","Percentage","0","Units",,,10.1,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,18.8,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,12.2,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,9.9,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,21.4,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1996","1996","PC","Percentage","0","Units",,,8.3,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2012","2012","PC","Percentage","0","Units",,,12.7,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2008","2008","PC","Percentage","0","Units",,,6.2,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,32.1,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2006","2006","PC","Percentage","0","Units",,,17,,
"CHN","China (People's Republic of)","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,8.4,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,9.7,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,6.7,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,7.4,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,36.7,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,16.7,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1996","1996","PC","Percentage","0","Units",,,20.6,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1995","1995","PC","Percentage","0","Units",,,13.1,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,8.7,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,18.8,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,49.2,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2008","2008","PC","Percentage","0","Units",,,17.3,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,8.8,,
"IDN","Indonesia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,21.2,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1994","1994","PC","Percentage","0","Units",,,17.9,,
"ZAF","South Africa","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2012","2012","PC","Percentage","0","Units",,,56.7,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,18.7,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,14.3,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,12.3,,
"SVN","Slovenia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,15.6,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,25.7,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,19.1,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,10.7,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,26.2,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,16.7,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,34.7,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,19.4,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,1.6,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,13.4,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,11.7,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,39,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,23.2,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,13.4,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1999","1999","PC","Percentage","0","Units",,,35.3,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,21.6,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,21.6,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,7.5,,
"IDN","Indonesia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,25.5,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,22.6,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2004","2004","PC","Percentage","0","Units",,,8.3,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,8.3,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1999","1999","PC","Percentage","0","Units",,,41,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,6.4,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,4.8,,
"CHN","China (People's Republic of)","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,6.3,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1997","1997","PC","Percentage","0","Units",,,9.6,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1996","1996","PC","Percentage","0","Units",,,41.3,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,22.5,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,23.5,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1992","1992","PC","Percentage","0","Units",,,14.5,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,12,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,7.8,,
"NZL","New Zealand","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2000","2000","PC","Percentage","0","Units",,,14.5,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,11.8,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,37.3,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2006","2006","PC","Percentage","0","Units",,,10.6,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,21.6,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,15.1,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,17,,
"IDN","Indonesia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,21.1,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,3.9,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1994","1994","PC","Percentage","0","Units",,,10.9,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,7.1,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1999","1999","PC","Percentage","0","Units",,,9.3,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,17,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1996","1996","PC","Percentage","0","Units",,,27,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,17.6,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1996","1996","PC","Percentage","0","Units",,,25.1,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1996","1996","PC","Percentage","0","Units",,,4.8,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2002","2002","PC","Percentage","0","Units",,,9,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,8.6,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,12.6,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1997","1997","PC","Percentage","0","Units",,,28,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,48.2,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,23,,
"NZL","New Zealand","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,10.3,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,19.1,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,7.1,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1993","1993","PC","Percentage","0","Units",,,6.9,,
"AUT","Austria","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,11.6,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,10.1,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,21.6,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2002","2002","PC","Percentage","0","Units",,,34.9,,
"AUT","Austria","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,6.5,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,20.4,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,25.9,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1990","1990","PC","Percentage","0","Units",,,5.5,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,17.8,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,38.9,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2008","2008","PC","Percentage","0","Units",,,23.6,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,6.7,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1998","1998","PC","Percentage","0","Units",,,27.6,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,32.5,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2006","2006","PC","Percentage","0","Units",,,11.2,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,18.6,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,21.8,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,10.1,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,9.4,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,7.6,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,44.3,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,34.3,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1999","1999","PC","Percentage","0","Units",,,7.4,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1998","1998","PC","Percentage","0","Units",,,8.7,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,14.6,,
"IND","India","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,9.8,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1997","1997","PC","Percentage","0","Units",,,15,,
"NZL","New Zealand","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1997","1997","PC","Percentage","0","Units",,,13.8,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1993","1993","PC","Percentage","0","Units",,,24.1,,
"BRA","Brazil","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,14.6,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,20,,
