"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,404,,
"CHL","Chile","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,396,,
"CHL","Chile","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,434,,
"CHL","Chile","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,439,,
"CHL","Chile","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,421,,
"CHL","Chile","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,451,,
"CHL","Chile","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,461,,
"CHL","Chile","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,424,,
"CHL","Chile","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,431,,
"CHL","Chile","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,396,,
"CHL","Chile","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,410,,
"CHL","Chile","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,448,,
"CHL","Chile","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,452,,
"CHL","Chile","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,426,,
"CHL","Chile","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,443,,
"EST","Estonia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,478,,
"EST","Estonia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,480,,
"EST","Estonia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,524,,
"EST","Estonia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,524,,
"EST","Estonia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,515,,
"EST","Estonia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,516,,
"EST","Estonia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,514,,
"EST","Estonia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,508,,
"EST","Estonia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,530,,
"EST","Estonia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,527,,
"EST","Estonia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,533,,
"EST","Estonia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,528,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,360,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,369,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,384,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,383,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,380,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,394,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,402,,
"IDN","Indonesia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,420,,
"IDN","Indonesia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,362,,
"IDN","Indonesia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,399,,
"IDN","Indonesia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,371,,
"IDN","Indonesia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,358,,
"IDN","Indonesia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,382,,
"IDN","Indonesia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,372,,
"IDN","Indonesia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,399,,
"IDN","Indonesia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,378,,
"IDN","Indonesia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,387,,
"IDN","Indonesia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,387,,
"ISR","Israel","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,444,,
"ISR","Israel","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,417,,
"ISR","Israel","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,452,,
"ISR","Israel","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,459,,
"ISR","Israel","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,460,,
"ISR","Israel","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,495,,
"ISR","Israel","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,448,,
"ISR","Israel","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,451,,
"ISR","Israel","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,436,,
"ISR","Israel","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,443,,
"ISR","Israel","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,456,,
"ISR","Israel","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,453,,
"ISR","Israel","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,452,,
"ISR","Israel","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,456,,
"RUS","Russia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,443,,
"RUS","Russia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,428,,
"RUS","Russia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,437,,
"RUS","Russia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,481,,
"RUS","Russia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,456,,
"RUS","Russia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,482,,
"RUS","Russia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,473,,
"RUS","Russia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,469,,
"RUS","Russia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,463,,
"RUS","Russia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,467,,
"RUS","Russia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,477,,
"RUS","Russia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,480,,
"SVN","Slovenia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,467,,
"SVN","Slovenia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,456,,
"SVN","Slovenia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,521,,
"SVN","Slovenia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,511,,
"SVN","Slovenia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,507,,
"SVN","Slovenia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,502,,
"SVN","Slovenia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,502,,
"SVN","Slovenia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,501,,
"SVN","Slovenia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,515,,
"SVN","Slovenia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,505,,
"SVN","Slovenia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,523,,
"SVN","Slovenia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,519,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,479.552,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,477.033,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,470.061,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,474.088,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2000","2000","AVSCORE","Average score","0","Units",,,510.828,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,511.667,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,508.576,,
"OAVG","OECD - Average","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,513.235,,
"OAVG","OECD - Average","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,505.333,,
"OAVG","OECD - Average","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,499.706,,
"OAVG","OECD - Average","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,501.382,,
"OAVG","OECD - Average","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2003","2003","AVSCORE","Average score","0","Units",,,494.833,,
"OAVG","OECD - Average","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,488.588,,
"OAVG","OECD - Average","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,489.794,,
"OAVG","OECD - Average","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,499.441,,
"OAVG","OECD - Average","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,500.853,,
"OAVG","OECD - Average","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2006","2006","AVSCORE","Average score","0","Units",,,497.118,,
"OAVG","OECD - Average","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2009","2009","AVSCORE","Average score","0","Units",,,500.824,,
"AUS","Australia","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,495.09,,
"AUS","Australia","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,529.542,,
"AUS","Australia","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,510.115,,
"AUS","Australia","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,497.821,,
"AUS","Australia","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,523.728,,
"AUS","Australia","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,519.124,,
"AUT","Austria","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,471.093,,
"AUT","Austria","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,508.021,,
"AUT","Austria","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,516.682,,
"AUT","Austria","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,494.462,,
"AUT","Austria","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,510.108,,
"AUT","Austria","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,501.479,,
"BEL","Belgium","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,492.755,,
"BEL","Belgium","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,524.602,,
"BEL","Belgium","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,520.081,,
"BEL","Belgium","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,508.935,,
"BEL","Belgium","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,506.82,,
"BEL","Belgium","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,502.9,,
"CAN","Canada","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,505.512,,
"CAN","Canada","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,540.657,,
"CAN","Canada","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,523.154,,
"CAN","Canada","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,513.022,,
"CAN","Canada","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,526.875,,
"CAN","Canada","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,524.053,,
"CZE","Czech Republic","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,473.983,,
"CZE","Czech Republic","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,512.79,,
"CZE","Czech Republic","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,504.71,,
"CZE","Czech Republic","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,492.903,,
"CZE","Czech Republic","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,508.721,,
"CZE","Czech Republic","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,507.855,,
"DNK","Denmark","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,480.89,,
"DNK","Denmark","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,511.529,,
"DNK","Denmark","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,506.953,,
"DNK","Denmark","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,493.029,,
"DNK","Denmark","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,503.533,,
"DNK","Denmark","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,493.363,,
"FIN","Finland","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,494.006,,
"FIN","Finland","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,555.708,,
"FIN","Finland","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,517.391,,
"FIN","Finland","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,520.185,,
"FIN","Finland","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,537.436,,
"FIN","Finland","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,553.893,,
"FRA","France","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,482.972,,
"FRA","France","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,526.765,,
"FRA","France","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,499.355,,
"FRA","France","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,490.853,,
"FRA","France","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,497.716,,
"FRA","France","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,500.157,,
"DEU","Germany","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,486,,
"DEU","Germany","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,530.119,,
"DEU","Germany","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,520.19,,
"DEU","Germany","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,506.625,,
"DEU","Germany","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,523.86,,
"DEU","Germany","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,524.391,,
"GRC","Greece","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,451.718,,
"GRC","Greece","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,502.198,,
"GRC","Greece","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,457.039,,
"GRC","Greece","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,448.984,,
"GRC","Greece","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,460.02,,
"GRC","Greece","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,473.298,,
"HUN","Hungary","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,467.964,,
"HUN","Hungary","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,507.549,,
"HUN","Hungary","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,481.749,,
"HUN","Hungary","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,472.664,,
"HUN","Hungary","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,495.913,,
"HUN","Hungary","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,492.803,,
"ISL","Iceland","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,457.275,,
"ISL","Iceland","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,508.39,,
"ISL","Iceland","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,489.72,,
"ISL","Iceland","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,495.947,,
"ISL","Iceland","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,476.676,,
"ISL","Iceland","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,479.669,,
"IRL","Ireland","EDU_10_READ","PISA scores, Reading","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,509.153,,
"IRL","Ireland","EDU_10_READ","PISA scores, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,537.669,,
"IRL","Ireland","EDU_10_MATH","PISA scores, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,509.035,,
"IRL","Ireland","EDU_10_MATH","PISA scores, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,493.705,,
"IRL","Ireland","EDU_10_SCI","PISA scores, Science","BOYS","Boys","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,523.942,,
"IRL","Ireland","EDU_10_SCI","PISA scores, Science","GIRLS","Girls","TOTAL","Total","2012","2012","AVSCORE","Average score","0","Units",,,520,,
